frame,strain,analysis_variant,mode,center_kind,target_kind,r_lower_A,r_upper_A,r_mid_A,N_total,N_center,N_target,rho_target_1_per_A3,pair_count_shell,pair_count_cumulative,CN_sum_r,P_sum_r,g_r_RDF_like
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.0,0.5,0.25,432000,19750,44348,0.005783583811898988,0,0,0.0,0.0,0.0
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.5,1.0,0.75,432000,19750,44348,0.005783583811898988,0,0,0.0,0.0,0.0
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.0,1.5,1.25,432000,19750,44348,0.005783583811898988,0,0,0.0,0.0,0.0
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.5,2.0,1.75,432000,19750,44348,0.005783583811898988,0,0,0.0,0.0,0.0
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.0,2.5,2.25,432000,19750,44348,0.005783583811898988,118,118,0.005974683544303797,0.0,0.032343678882788544
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.5,3.0,2.75,432000,19750,44348,0.005783583811898988,56941,57059,2.8890632911392404,0.43240506329113926,10.462149988373683
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.0,3.5,3.25,432000,19750,44348,0.005783583811898988,33076,90135,4.56379746835443,0.8372151898734177,4.354582335937138
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.5,4.0,3.75,432000,19750,44348,0.005783583811898988,10988,101123,5.120151898734178,0.8436455696202532,1.0870992356538418
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.0,4.5,4.25,432000,19750,44348,0.005783583811898988,15848,116971,5.922582278481013,0.8551898734177216,1.2211020854096855
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.5,5.0,4.75,432000,19750,44348,0.005783583811898988,43320,160291,8.116,0.8770632911392405,2.6727380799720555
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.0,5.5,5.25,432000,19750,44348,0.005783583811898988,80431,240722,12.188455696202531,0.9063797468354431,4.062868058003879
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.5,6.0,5.75,432000,19750,44348,0.005783583811898988,55793,296515,15.013417721518987,0.924253164556962,2.3497759345590383
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.0,6.5,6.25,432000,19750,44348,0.005783583811898988,28276,324791,16.445113924050634,0.9307341772151899,1.0080506976522978
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.5,7.0,6.75,432000,19750,44348,0.005783583811898988,39804,364595,18.460506329113922,0.9357974683544303,1.2166807462783353
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.0,7.5,7.25,432000,19750,44348,0.005783583811898988,104940,469535,23.77392405063291,0.9460759493670886,2.780666756823305
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.5,8.0,7.75,432000,19750,44348,0.005783583811898988,87113,556648,28.184708860759493,0.9525063291139241,2.0201561956028335
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.0,8.5,8.25,432000,19750,44348,0.005783583811898988,79272,635920,32.19848101265823,0.9566582278481013,1.6223143254173105
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.5,9.0,8.75,432000,19750,44348,0.005783583811898988,62001,697921,35.33777215189873,0.96,1.1280294212493143
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.0,9.5,9.25,432000,19750,44348,0.005783583811898988,81804,779725,39.47974683544304,0.9629367088607594,1.3318071456025091
35,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.5,10.0,9.75,432000,19750,44348,0.005783583811898988,145984,925709,46.8713417721519,0.9671392405063292,2.139226939642042
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.0,0.5,0.25,432000,44348,19750,0.0025756692587040005,0,0,0.0,0.0,0.0
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.5,1.0,0.75,432000,44348,19750,0.0025756692587040005,0,0,0.0,0.0,0.0
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.0,1.5,1.25,432000,44348,19750,0.0025756692587040005,0,0,0.0,0.0,0.0
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.5,2.0,1.75,432000,44348,19750,0.0025756692587040005,0,0,0.0,0.0,0.0
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.0,2.5,2.25,432000,44348,19750,0.0025756692587040005,118,118,0.0026607738793181204,0.0,0.032343678882788544
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.5,3.0,2.75,432000,44348,19750,0.0025756692587040005,56941,57059,1.2866194642373951,0.22799224316767386,10.462149988373683
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.0,3.5,3.25,432000,44348,19750,0.0025756692587040005,33076,90135,2.0324479119689727,0.7704518805808604,4.354582335937138
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.5,4.0,3.75,432000,44348,19750,0.0025756692587040005,10988,101123,2.2802155677820872,0.7982096148642555,1.0870992356538418
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.0,4.5,4.25,432000,44348,19750,0.0025756692587040005,15848,116971,2.6375710291332193,0.8178271849914314,1.2211020854096855
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.5,5.0,4.75,432000,44348,19750,0.0025756692587040005,43320,160291,3.6143907278794987,0.8726661856228015,2.6727380799720555
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.0,5.5,5.25,432000,44348,19750,0.0025756692587040005,80431,240722,5.428023811671327,0.9359610354469198,4.062868058003879
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.5,6.0,5.75,432000,44348,19750,0.0025756692587040005,55793,296515,6.686096329034004,0.9668079733020655,2.3497759345590383
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.0,6.5,6.25,432000,44348,19750,0.0025756692587040005,28276,324791,7.323689907098403,0.9760530350861369,1.0080506976522978
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.5,7.0,6.75,432000,44348,19750,0.0025756692587040005,39804,364595,8.221227563813475,0.9810814467394245,1.2166807462783353
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,44348,19750,0.0025756692587040005,104940,469535,10.58751240191215,0.9908000360782899,2.780666756823305
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,44348,19750,0.0025756692587040005,87113,556648,12.551817443853162,0.9953323712456029,2.0201561956028335
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,44348,19750,0.0025756692587040005,79272,635920,14.339316316406602,0.9977000090195725,1.6223143254173105
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,44348,19750,0.0025756692587040005,62001,697921,15.73737259853883,0.998399025886173,1.1280294212493143
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,44348,19750,0.0025756692587040005,81804,779725,17.581965364841707,0.9990529448904122,1.3318071456025091
35,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.5,10.0,9.75,432000,44348,19750,0.0025756692587040005,145984,925709,20.873748534319475,0.9996617660322901,2.139226939642042
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.0,0.5,0.25,432000,19722,44732,0.005832954272233674,0,0,0.0,0.0,0.0
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.5,1.0,0.75,432000,19722,44732,0.005832954272233674,0,0,0.0,0.0,0.0
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.0,1.5,1.25,432000,19722,44732,0.005832954272233674,0,0,0.0,0.0,0.0
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.5,2.0,1.75,432000,19722,44732,0.005832954272233674,0,0,0.0,0.0,0.0
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.0,2.5,2.25,432000,19722,44732,0.005832954272233674,158,158,0.008011357874454924,0.0,0.04300204441323369
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.5,3.0,2.75,432000,19722,44732,0.005832954272233674,57835,57993,2.940523273501673,0.44625291552580876,10.551427010502264
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.0,3.5,3.25,432000,19722,44732,0.005832954272233674,33367,91360,4.632390224115201,0.8540208903762296,4.3618958522933555
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.5,4.0,3.75,432000,19722,44732,0.005832954272233674,11568,102928,5.218943312037319,0.8601054659770815,1.13640576122049
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.0,4.5,4.25,432000,19722,44732,0.005832954272233674,16191,119119,6.039904674982253,0.8706013588885508,1.2387275321348266
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.5,5.0,4.75,432000,19722,44732,0.005832954272233674,43969,163088,8.269343879931041,0.891745259101511,2.69363749682689
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.0,5.5,5.25,432000,19722,44732,0.005832954272233674,80981,244069,12.375469019369232,0.9169962478450462,4.061785576433376
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.5,6.0,5.75,432000,19722,44732,0.005832954272233674,57209,301278,15.276239732278674,0.9320555724571544,2.3924105074297395
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.0,6.5,6.25,432000,19722,44732,0.005832954272233674,28929,330207,16.743078795254032,0.9387486056180915,1.0240529906433926
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.5,7.0,6.75,432000,19722,44732,0.005832954272233674,41206,371413,18.832420646993207,0.9436162660987729,1.2506476843495495
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.0,7.5,7.25,432000,19722,44732,0.005832954272233674,104830,476243,24.147804482304025,0.9525403103133556,2.7581512494352594
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.5,8.0,7.75,432000,19722,44732,0.005832954272233674,87395,563638,28.57915018760775,0.9590812290842714,2.012394739735319
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.0,8.5,8.25,432000,19722,44732,0.005832954272233674,79726,643364,32.621640807220366,0.9628840888348038,1.620092345926418
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.5,9.0,8.75,432000,19722,44732,0.005832954272233674,62534,705898,35.792414562417605,0.9660277862285772,1.129698492896561
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.0,9.5,9.25,432000,19722,44732,0.005832954272233674,82499,788397,39.97550958320657,0.9687658452489606,1.3336445428178996
36,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.5,10.0,9.75,432000,19722,44732,0.005832954272233674,144614,933011,47.30813304938647,0.972974343372883,2.104197720727421
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.0,0.5,0.25,432000,44732,19722,0.002571705359854076,0,0,0.0,0.0,0.0
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.5,1.0,0.75,432000,44732,19722,0.002571705359854076,0,0,0.0,0.0,0.0
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.0,1.5,1.25,432000,44732,19722,0.002571705359854076,0,0,0.0,0.0,0.0
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.5,2.0,1.75,432000,44732,19722,0.002571705359854076,0,0,0.0,0.0,0.0
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.0,2.5,2.25,432000,44732,19722,0.002571705359854076,158,158,0.003532147008852723,0.0,0.043002044413233693
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.5,3.0,2.75,432000,44732,19722,0.002571705359854076,57835,57993,1.296454439774658,0.23549137083072522,10.551427010502266
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.0,3.5,3.25,432000,44732,19722,0.002571705359854076,33367,91360,2.042385764106233,0.7748368058660466,4.361895852293356
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.5,4.0,3.75,432000,44732,19722,0.002571705359854076,11568,102928,2.3009925780202094,0.8022444782258785,1.13640576122049
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.0,4.5,4.25,432000,44732,19722,0.002571705359854076,16191,119119,2.6629482249843512,0.8221407493516946,1.2387275321348268
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.5,5.0,4.75,432000,44732,19722,0.002571705359854076,43969,163088,3.645891084682107,0.8778055977823482,2.6936374968268906
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.0,5.5,5.25,432000,44732,19722,0.002571705359854076,80981,244069,5.456250558884021,0.9407582938388626,4.061785576433376
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.5,6.0,5.75,432000,44732,19722,0.002571705359854076,57209,301278,6.735178395779307,0.9710945184655281,2.3924105074297395
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.0,6.5,6.25,432000,44732,19722,0.002571705359854076,28929,330207,7.381896628811589,0.9796789770186891,1.0240529906433928
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.5,7.0,6.75,432000,44732,19722,0.002571705359854076,41206,371413,8.303071626576052,0.984373602789949,1.2506476843495495
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,44732,19722,0.002571705359854076,104830,476243,10.646584100867388,0.9929357059822945,2.7581512494352602
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,44732,19722,0.002571705359854076,87395,563638,12.600330859340069,0.9962442993829921,2.012394739735319
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,44732,19722,0.002571705359854076,79726,643364,14.382634355718501,0.9984574801037289,1.620092345926418
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,44732,19722,0.002571705359854076,62534,705898,15.780604488956453,0.9989045873200394,1.1296984928965612
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,44732,19722,0.002571705359854076,82499,788397,17.62489940087633,0.9993964052579809,1.3336445428178998
36,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.5,10.0,9.75,432000,44732,19722,0.002571705359854076,144614,933011,20.857797549852453,0.9998435124742914,2.104197720727421
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.0,0.5,0.25,432000,19541,43734,0.005702028767265907,0,0,0.0,0.0,0.0
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.5,1.0,0.75,432000,19541,43734,0.005702028767265907,0,0,0.0,0.0,0.0
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.0,1.5,1.25,432000,19541,43734,0.005702028767265907,0,0,0.0,0.0,0.0
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.5,2.0,1.75,432000,19541,43734,0.005702028767265907,0,0,0.0,0.0,0.0
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.0,2.5,2.25,432000,19541,43734,0.005702028767265907,147,147,0.007522644695767872,0.0,0.04130595700570821
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.5,3.0,2.75,432000,19541,43734,0.005702028767265907,57000,57147,2.9244665063200452,0.44639475973593984,10.73639923068307
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.0,3.5,3.25,432000,19541,43734,0.005702028767265907,32462,89609,4.585691622741927,0.8408986234071951,4.381236946567962
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.5,4.0,3.75,432000,19541,43734,0.005702028767265907,11286,100895,5.163246507343534,0.8477560002046978,1.1446653333635952
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.0,4.5,4.25,432000,19541,43734,0.005702028767265907,16068,116963,5.985517629599304,0.8602425669105982,1.269191860159594
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.5,5.0,4.75,432000,19541,43734,0.005702028767265907,43013,159976,8.186684407143954,0.8810705695716698,2.7205432349292904
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.0,5.5,5.25,432000,19541,43734,0.005702028767265907,79514,239490,12.255769919656109,0.9073230643262883,4.117568156410481
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.5,6.0,5.75,432000,19541,43734,0.005702028767265907,54987,294477,15.069699605956707,0.9226754004401003,2.3740764942895782
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.0,6.5,6.25,432000,19541,43734,0.005702028767265907,28546,323023,16.530525561639628,0.9289186837930505,1.043272134513754
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.5,7.0,6.75,432000,19541,43734,0.005702028767265907,40812,363835,18.61905736656261,0.9328079422752162,1.278868059002534
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.0,7.5,7.25,432000,19541,43734,0.005702028767265907,101719,465554,23.824471623765415,0.9428381352029067,2.7631083269239154
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.5,8.0,7.75,432000,19541,43734,0.005702028767265907,85756,551310,28.212988076352286,0.9503607798986746,2.038705242981425
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.0,8.5,8.25,432000,19541,43734,0.005702028767265907,77544,628854,32.181259915050404,0.9554270508162326,1.6268643113855141
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.5,9.0,8.75,432000,19541,43734,0.005702028767265907,61587,690441,35.33294099585487,0.9589580881224093,1.1486791204632634
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.0,9.5,9.25,432000,19541,43734,0.005702028767265907,81735,772176,39.51568497006294,0.9619262064377463,1.3641521514188686
37,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.5,10.0,9.75,432000,19541,43734,0.005702028767265907,141442,913618,46.7539020520956,0.9658666393736247,2.124799390789105
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.0,0.5,0.25,432000,43734,19541,0.0025477510436077897,0,0,0.0,0.0,0.0
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.5,1.0,0.75,432000,43734,19541,0.0025477510436077897,0,0,0.0,0.0,0.0
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.0,1.5,1.25,432000,43734,19541,0.0025477510436077897,0,0,0.0,0.0,0.0
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.5,2.0,1.75,432000,43734,19541,0.0025477510436077897,0,0,0.0,0.0,0.0
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.0,2.5,2.25,432000,43734,19541,0.0025477510436077897,147,147,0.0033612292495541225,0.0,0.04130595700570821
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.5,3.0,2.75,432000,43734,19541,0.0025477510436077897,57000,57147,1.3066950198929894,0.2380299080806695,10.73639923068307
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.0,3.5,3.25,432000,43734,19541,0.0025477510436077897,32462,89609,2.0489550464169755,0.7779988109937348,4.381236946567962
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.5,4.0,3.75,432000,43734,19541,0.0025477510436077897,11286,100895,2.3070151369643757,0.805254493071752,1.1446653333635952
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.0,4.5,4.25,432000,43734,19541,0.0025477510436077897,16068,116963,2.67441807289523,0.8271139159464033,1.269191860159594
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.5,5.0,4.75,432000,43734,19541,0.0025477510436077897,43013,159976,3.6579320437188456,0.8816938766177345,2.7205432349292904
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.0,5.5,5.25,432000,43734,19541,0.0025477510436077897,79514,239490,5.476059816161339,0.943362143869758,4.117568156410481
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.5,6.0,5.75,432000,43734,19541,0.0025477510436077897,54987,294477,6.733365345040472,0.9727671834270819,2.3740764942895782
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.0,6.5,6.25,432000,43734,19541,0.0025477510436077897,28546,323023,7.386084053596744,0.9815704028901998,1.043272134513754
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.5,7.0,6.75,432000,43734,19541,0.0025477510436077897,40812,363835,8.319271047697443,0.9858233868386153,1.278868059002534
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,43734,19541,0.0025477510436077897,101719,465554,10.645127360863402,0.9936662550875749,2.7631083269239154
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,43734,19541,0.0025477510436077897,85756,551310,12.605981616133901,0.99700461883203,2.038705242981425
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,43734,19541,0.0025477510436077897,77544,628854,14.379064343531349,0.9984680111583665,1.6268643113855141
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,43734,19541,0.0025477510436077897,61587,690441,15.787282206063932,0.9991768418164357,1.1486791204632634
37,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,43734,19541,0.0025477510436077897,81735,772176,17.656194265331322,0.9993826313623267,1.3641521514188686
